Unnamed: 0,Country,City,AQI_Value,AQI_Category,CO_Value,CO_Category,Ozone_Value,Ozone_Category,NO2_Value,NO2_Category,PM25_Value,PM25_Category,VOCs,SO2,Emissions
6332.0,Russian Federation,Kaltan,35.0,Good,1.0,Good,31.0,Good,1.0,Good,28.0,L0,88.06736535,1.058924657,L0
6333.0,Japan,Kamakura,37.0,Good,1.0,Good,37.0,Good,3.0,Good,25.0,L0,94.61424883,6.233861458,L0
6334.0,Turkey,Kaman,45.0,Good,1.0,Good,36.0,Good,0.0,Good,45.0,L0,116.3544057,2.538614353,L0
6335.0,Germany,Kamen,49.0,Good,1.0,Good,33.0,Good,2.0,Good,49.0,L0,128.3409439,10.70859862,L0
6336.0,Japan,Kamojima,35.0,Good,1.0,Good,35.0,Good,1.0,Good,27.0,L0,99.40910957,2.779747764,L0
6337.0,China,Ranghulu,66.0,Moderate,1.0,Good,54.0,Moderate,1.0,Good,66.0,L1,165.5519316,9.872033901,L1
6338.0,Germany,Ratekau,34.0,Good,1.0,Good,34.0,Good,1.0,Good,14.0,L0,91.39028687,-3.388094823,L0
6339.0,United Kingdom of Great Britain and Northern Ireland,Rawtenstall,62.0,Moderate,1.0,Good,15.0,Good,1.0,Good,62.0,L1,159.5487711,1.723936784,L1
6340.0,Philippines,Recodo,77.0,Moderate,1.0,Good,13.0,Good,0.0,Good,77.0,L1,188.241101,1.57978294,L1
6341.0,United States of America,Redding,34.0,Good,1.0,Good,21.0,Good,5.0,Good,34.0,L0,88.86333311,10.1170877,L0
6342.0,Russian Federation,Redkino,53.0,Moderate,1.0,Good,27.0,Good,1.0,Good,53.0,L1,136.0634047,-7.185934705,L1
6343.0,Cuba,Remedios,50.0,Good,1.0,Good,20.0,Good,1.0,Good,50.0,L0,128.3491943,0.336777768,L0
6344.0,Italy,Rescaldina,72.0,Moderate,1.0,,27.0,Good,7.0,Good,72.0,L1,185.3175946,3.767599368,L1
6345.0,India,Revelganj,50.0,Unhealthy,1.0,Good,31.0,Unhealthy,1.0,Good,50.0,L3,130.39634565,-1.184867612,L3
6346.0,India,Rewari,50.0,Unhealthy,1.0,Good,31.0,Unhealthy for Sensitive Groups,0.0,Good,50.0,L3,130.39634565,3.279821196,L3
6347.0,Iceland,Reykjavik,23.0,Good,1.0,,23.0,Good,0.0,Good,22.0,L0,75.22714734,-3.903335656,L0
6348.0,France,Reze,23.0,Good,1.0,Good,23.0,Good,4.0,Good,23.0,L0,50.80519371,-7.85331739,L0
6349.0,Brazil,Ribas Do Rio Pardo,26.0,Good,1.0,Good,10.0,Good,0.0,Good,26.0,L0,62.79029892,2.488435858,L0
6350.0,Brazil,Rio Casca,45.0,Good,1.0,Good,12.0,Good,2.0,Good,45.0,L0,145.2996362,2.319274396,L0
6351.0,Japan,Ritto,55.0,Moderate,1.0,Good,55.0,Moderate,1.0,Good,45.0,L0,132.1200865,2.575232085,L0
6352.0,Iran (Islamic Republic of),Robat Karim,50.0,Very Unhealthy,1.0,,31.0,Very Unhealthy,1.0,Good,50.0,L3,130.39634565,8.664291229,L3
6353.0,Pakistan,Rohri,50.0,Unhealthy,1.0,,56.0,Moderate,1.0,Good,50.0,L3,130.39634565,-0.596984116,L3
6354.0,Thailand,Rong Kwang,53.0,Moderate,1.0,Good,31.0,Good,0.0,Good,53.0,L1,116.7288015,12.75428007,L1
6355.0,New Zealand,Taupo,18.0,Good,1.0,Good,15.0,Good,0.0,Good,18.0,L0,47.6472609,1.833529959,L0
6356.0,Gabon,Tchibanga,76.0,Moderate,1.0,,35.0,Good,0.0,Good,76.0,L1,216.4582493,12.03215232,L1
6357.0,Indonesia,Tebingtinggi,84.0,Moderate,1.0,Good,45.0,Good,0.0,Good,84.0,L1,199.5506408,-2.799496207,L1
6358.0,Brazil,Tefe,36.0,Good,1.0,Good,2.0,Good,0.0,Good,36.0,L0,75.18035514,-0.37264825,L0
6359.0,Mexico,Teotihuacan,50.0,Unhealthy,1.0,Good,7.0,Good,1.0,Good,50.0,L3,130.39634565,10.83157403,L3
6360.0,Mexico,Tepotzotlan,50.0,Unhealthy,1.0,Good,8.0,Good,1.0,Good,50.0,L3,130.39634565,8.067178622,L3
6361.0,United States of America,Texas City,65.0,Moderate,1.0,Good,23.0,Good,3.0,Good,65.0,L1,178.7477672,-1.565896937,L1
6362.0,Belgium,Theux,61.0,Moderate,1.0,Good,36.0,Good,3.0,Good,61.0,L1,152.374112,-5.393149493,L1
6363.0,Italy,Thiene,62.0,Moderate,1.0,Good,36.0,Good,2.0,Good,62.0,L1,166.832124,7.466018361,L1
6364.0,Brazil,Tiangua,30.0,Good,1.0,Good,9.0,Good,1.0,Good,30.0,L0,93.90255328,5.258011275,L0
6365.0,Cameroon,Tibati,36.0,Good,1.0,Good,12.0,Good,0.0,Good,36.0,L0,112.8734641,5.016603457,L0
6366.0,Israel,Tiberias,50.0,Unhealthy for Sensitive Groups,1.0,,31.0,Moderate,1.0,Good,50.0,L2,130.39634565,4.920469046,L2
6367.0,Brazil,Tiete,48.0,Good,1.0,Good,6.0,Good,3.0,Good,48.0,L0,101.9852828,-1.765450138,L0
6368.0,India,Titron,50.0,Unhealthy,1.0,Good,31.0,Unhealthy for Sensitive Groups,1.0,Good,50.0,L3,130.39634565,7.135092301,L3
6369.0,Mexico,Tizimin,109.0,Unhealthy for Sensitive Groups,1.0,Good,27.0,Good,0.0,Good,109.0,L2,273.2319581,-2.776593018,L2
6370.0,Turkey,Tokat,44.0,Good,1.0,Good,40.0,Good,0.0,Good,44.0,L0,112.410612,0.042079597,L0
6371.0,Portugal,Tomar,30.0,Good,1.0,Good,30.0,Good,2.0,Good,21.0,L0,78.12140599,8.306252907,L0
6372.0,Mali,Tombouctou,50.0,Unhealthy for Sensitive Groups,1.0,Good,28.0,Good,3.0,Good,50.0,L2,130.39634565,-5.454178816,L2
6373.0,Japan,Tono,50.0,Good,1.0,Good,48.0,Good,2.0,Good,50.0,L0,142.7442843,7.187639135,L0
6374.0,Hungary,Torokbalint,68.0,Moderate,1.0,Good,42.0,Good,2.0,Good,68.0,L1,173.2832635,11.27097976,L1
6375.0,Italy,Trofarello,63.0,Moderate,1.0,Good,35.0,Good,3.0,Good,63.0,L1,173.4848488,7.881298597,L1
6376.0,Poland,Trzebnica,56.0,Moderate,1.0,Good,36.0,Good,2.0,Good,56.0,L1,148.5766137,5.791064392,L1
6377.0,Russian Federation,Tsotsin Yurt,72.0,Moderate,1.0,Good,31.0,Good,1.0,Good,72.0,L1,185.6450597,1.482135769,L1
6378.0,Japan,Tsuruga,58.0,Moderate,1.0,Good,35.0,Good,3.0,Good,58.0,L1,159.0654416,0.570559728,L1
6379.0,Russian Federation,Tuchkovo,39.0,Good,1.0,Good,26.0,Good,1.0,Good,39.0,L0,103.2225205,-7.44065433,L0
6380.0,Poland,Tuchola,46.0,Good,1.0,,35.0,Good,1.0,Good,46.0,L0,140.5781118,3.985033401,L0
6381.0,India,Tuljapur,104.0,Unhealthy for Sensitive Groups,1.0,Good,31.0,Good,1.0,Good,104.0,L2,250.6158883,1.788797756,L2
6382.0,Mexico,Tultepec,50.0,Unhealthy,1.0,Good,6.0,Good,1.0,Good,50.0,L3,130.39634565,5.709827957,L3
6383.0,Italy,Turin,61.0,Moderate,1.0,Good,27.0,Good,5.0,Good,61.0,L1,156.234811,3.699594856,L1
6384.0,Netherlands,Uden,39.0,Good,1.0,Good,24.0,Good,6.0,Good,39.0,L0,106.8945269,4.111847401,L0
6385.0,Nigeria,Ugep,98.0,Moderate,1.0,Good,19.0,Good,2.0,Good,98.0,L1,262.6796049,4.222213513,L1
6386.0,South Africa,Ulundi,90.0,Moderate,1.0,,27.0,Good,2.0,Good,90.0,L1,229.7560143,4.2395104225,L1
6387.0,United States of America,Union City,73.0,Moderate,1.0,Good,19.0,Good,1.0,Good,73.0,L1,173.2777035,9.253013896,L1
6388.0,Japan,Usuki,44.0,Good,1.0,Good,39.0,Good,2.0,Good,44.0,L0,123.425139,8.281392792,L0
6389.0,Russian Federation,Valday,31.0,Good,1.0,Good,31.0,Good,0.0,Good,18.0,L0,90.04958766,3.283486082,L0
6390.0,Romania,Valenii De Munte,50.0,Good,1.0,Good,41.0,Good,0.0,Good,50.0,L0,110.5814134,6.356178661,L0
6391.0,Finland,Valkeala,34.0,Good,1.0,Good,34.0,Good,0.0,Good,18.0,L0,89.96195866,-0.678523003,L0
6392.0,India,Valparai,47.0,Good,1.0,Good,22.0,Good,0.0,Good,47.0,L0,106.5985817,7.131292701,L0
6393.0,Republic of North Macedonia,Vasilevo,83.0,Moderate,1.0,Good,45.0,Good,0.0,Good,83.0,L1,205.853489,2.777986963,L1
6394.0,Côte d'Ivoire,Vavoua,45.0,Good,1.0,,15.0,Good,0.0,Good,45.0,L0,108.4719107,-1.309917675,L0
6395.0,Germany,Vechta,67.0,Moderate,1.0,Good,29.0,Good,6.0,Good,67.0,L1,180.592647,3.686166644,L1
6396.0,Denmark,Vejle,37.0,Good,1.0,Good,37.0,Good,1.0,Good,35.0,L0,98.66830174,2.339729849,L0
6397.0,Germany,Verden,68.0,Moderate,1.0,Good,26.0,Good,6.0,Good,68.0,L1,162.14409,15.41534664,L1
6398.0,Russian Federation,Verkhniy Ufaley,32.0,Good,1.0,Good,32.0,Good,0.0,Good,18.0,L0,93.80065963,5.976971242,L0
6399.0,Germany,Versmold,70.0,Moderate,1.0,Good,15.0,Good,1.0,Good,70.0,L1,165.6619418,13.49858734,L1
6400.0,India,Vettavalam,54.0,Moderate,1.0,Good,35.0,Good,1.0,Good,54.0,L1,143.3011379,9.456435532,L1
6401.0,India,Vijapur,50.0,Unhealthy,1.0,Good,35.0,Good,1.0,Good,50.0,L3,130.39634565,3.988902999,L3
6402.0,United States of America,Villa Park,67.0,Moderate,1.0,Good,15.0,Good,1.0,Good,67.0,L1,168.8432292,3.381403985,L1
6403.0,France,Villeneuve Sur Lot,54.0,Moderate,1.0,Good,29.0,Good,3.0,Good,54.0,L1,145.0427075,-4.901132906,L1
6404.0,France,Villeparisis,69.0,Moderate,1.0,Good,29.0,Good,5.0,Good,69.0,L1,182.714494,1.245282247,L1
6405.0,Germany,Vilsbiburg,60.0,Moderate,1.0,Good,28.0,Good,4.0,Good,60.0,L1,168.3696907,7.113767289,L1
6406.0,Lithuania,Visaginas,37.0,Good,1.0,Good,37.0,Good,0.0,Good,31.0,L0,96.677463,2.289348074,L0
6407.0,Italy,Voghera,53.0,Moderate,1.0,Good,37.0,Good,2.0,Good,53.0,L1,140.5645086,5.679101629,L1
6408.0,Russian Federation,Volchansk,31.0,Good,1.0,Good,31.0,Good,0.0,Good,23.0,L0,78.12262678,-6.351375757,L0
6409.0,Russian Federation,Volokolamsk,50.0,Good,1.0,,31.0,Good,0.0,Good,50.0,L0,131.8198988,6.067574245,L0
6410.0,Russian Federation,Volsk,59.0,Moderate,1.0,,38.0,Good,0.0,Good,59.0,L1,156.8948605,9.282407786,L1
6411.0,Netherlands,Voorst,50.0,Good,1.0,Good,18.0,Good,7.0,Good,50.0,L0,129.0169015,-5.078791449,L0
6412.0,Belgium,Vosselaar,41.0,Good,1.0,Good,27.0,Good,6.0,Good,41.0,L0,89.46249516,5.657819532,L0
6413.0,Netherlands,Vught,34.0,Good,1.0,Good,23.0,Good,7.0,Good,34.0,L0,93.31470896,10.51767327,L0
6414.0,United States of America,Wailuku,24.0,Good,1.0,Good,24.0,Good,0.0,Good,16.0,L0,68.64561477,10.40043325,L0
6415.0,United Kingdom of Great Britain and Northern Ireland,Wallsend,32.0,Good,1.0,Good,32.0,Good,1.0,Good,12.0,L0,78.19826524,1.282504646,L0
6416.0,Australia,Wangaratta,15.0,Good,1.0,Good,15.0,Good,1.0,Good,15.0,L0,29.65612964,5.899651723,L0
6417.0,Netherlands,Wassenaar,56.0,Moderate,1.0,Good,36.0,Good,5.0,Good,56.0,L1,159.7587915,10.9489491,L1
6418.0,United States of America,Waverly,70.0,Moderate,1.0,Good,31.0,Good,1.0,Good,70.0,L1,184.9144551,7.606906954,L1
6419.0,Indonesia,Wedi,64.0,Moderate,1.0,Good,37.0,Good,1.0,Good,64.0,L1,162.7091897,10.22538794,L1
6420.0,Germany,Wegberg,56.0,Moderate,1.0,,29.0,Good,5.0,Good,56.0,L1,133.6296712,3.620691733,L1
6421.0,Germany,Weiterstadt,68.0,Moderate,1.0,Good,38.0,Good,4.0,Good,68.0,L1,166.7818517,5.771570719,L1
6422.0,India,Kotdwara,50.0,Unhealthy for Sensitive Groups,1.0,Good,31.0,Moderate,0.0,Good,50.0,L2,130.39634565,2.491953868,L2
6423.0,India,Kotturu,29.0,Good,1.0,Good,29.0,Good,0.0,Good,19.0,L0,78.87661941,2.976999212,L0
6424.0,France,Koungou,30.0,Good,1.0,Good,31.0,Good,0.0,Good,14.0,L0,74.49412933,4.168580849,L0
6425.0,Japan,Kozakai,37.0,Good,1.0,Good,33.0,Good,1.0,Good,37.0,L0,102.5968923,0.316903375,L0
6426.0,Russian Federation,Krasnooktyabrskiy,36.0,Good,1.0,Good,36.0,Good,1.0,Good,8.0,L0,86.85601813,2.682068134,L0
6427.0,Poland,Krasnystaw,36.0,Good,1.0,Good,31.0,Good,1.0,Good,36.0,L0,110.0084303,7.604368405,L0
6428.0,Republic of North Macedonia,Kriva Palanka,77.0,Moderate,1.0,Good,46.0,Good,0.0,Good,77.0,L1,211.0280053,14.06278767,L1
6429.0,Czechia,Kromeriz,72.0,Moderate,1.0,Good,40.0,Good,1.0,Good,72.0,L1,180.3342593,-6.447192458,L1
6430.0,Russian Federation,Krymsk,41.0,Good,1.0,Good,41.0,Good,1.0,Good,24.0,L0,101.2132975,13.68288334,L0
6431.0,Malaysia,Kuala Sungai Baru,65.0,Moderate,1.0,Good,31.0,Good,0.0,Good,65.0,L1,141.318668,4.300641178,L1
6432.0,India,Kulgam,50.0,Unhealthy for Sensitive Groups,1.0,Good,31.0,Moderate,0.0,Good,50.0,L2,130.39634565,8.624499345,L2
6433.0,Russian Federation,Kuragino,39.0,Good,1.0,Good,39.0,Good,0.0,Good,25.0,L0,89.10530225,9.6054635,L0
6434.0,Japan,Kure,51.0,Moderate,1.0,Good,41.0,Good,6.0,Good,51.0,L1,133.8519034,13.42248387,L1
6435.0,Japan,Kuwana,53.0,Moderate,1.0,Good,34.0,Good,5.0,Good,53.0,L1,134.237663,0.160190676,L1
6436.0,Philippines,La Carlota,36.0,Good,1.0,Good,18.0,Good,0.0,Good,36.0,L0,81.54664513,2.673643459,L0
6437.0,Colombia,La Dorada,70.0,Moderate,1.0,Good,7.0,Good,4.0,Good,70.0,L1,177.1883596,7.132019505,L1
6438.0,Venezuela (Bolivarian Republic of),La Fria,32.0,Good,1.0,Good,31.0,Good,4.0,Good,32.0,L0,90.05337148,2.012830788,L0
6439.0,Honduras,La Lima,92.0,Moderate,1.0,Good,3.0,Good,3.0,Good,92.0,L1,240.2783935,12.19380487,L1
6440.0,Spain,La Linea,35.0,Good,1.0,Good,35.0,Good,2.0,Good,20.0,L0,73.50329719,3.415861495,L0
6441.0,Guinea,Labe,67.0,Moderate,1.0,,14.0,Good,0.0,Good,67.0,L1,171.2173652,-2.492738324,L1
6442.0,Ukraine,Ladyzhyn,39.0,Good,1.0,Good,39.0,Good,0.0,Good,29.0,L0,88.66659223,0.634930888,L0
6443.0,Brazil,Lago Da Pedra,32.0,Good,1.0,Good,4.0,Good,1.0,Good,32.0,L0,94.01728697,-4.092000133,L0
6444.0,Philippines,Laguilayan,35.0,Good,1.0,,23.0,Good,0.0,Good,35.0,L0,100.3414642,2.658306067,L0
6445.0,United States of America,Laguna Hills,62.0,Moderate,1.0,Good,25.0,Good,1.0,Good,62.0,L1,151.0197277,7.162748373,L1
6446.0,United States of America,Lincoln Park,66.0,Moderate,1.0,,21.0,Good,1.0,Good,66.0,L1,162.339548,2.327616638,L1
6447.0,China,Linxia,86.0,Moderate,1.0,Good,41.0,Good,0.0,Good,86.0,L1,215.3873295,1.784835177,L1
6448.0,China,Lishui,59.0,Moderate,1.0,Good,40.0,Good,1.0,Good,59.0,L1,129.9720661,2.426173538,L1
6449.0,Sweden,Ljungby,40.0,Good,1.0,Good,40.0,Good,0.0,Good,29.0,L0,108.3596817,4.503712469,L0
6450.0,Spain,Llodio,58.0,Moderate,1.0,Good,10.0,Good,1.0,Good,58.0,L1,147.2715545,6.380413893,L1
6451.0,India,Loharu,50.0,Unhealthy,1.0,,31.0,Unhealthy for Sensitive Groups,1.0,Good,50.0,L3,130.39634565,9.63627714,L3
6452.0,Ecuador,Loja,16.0,Good,1.0,Good,6.0,Good,0.0,Good,16.0,L0,34.01590782,15.07758491,L0
6453.0,Italy,Lonigo,69.0,Moderate,1.0,Good,31.0,Good,2.0,Good,69.0,L1,171.3087705,4.417479655,L1
6454.0,Cuba,Los Palacios,67.0,Moderate,1.0,Good,31.0,Good,2.0,Good,67.0,L1,157.4347474,7.47896527,L1
6455.0,Germany,Losheim,57.0,Moderate,1.0,,39.0,Good,2.0,Good,57.0,L1,137.4570944,-4.137783738,L1
6456.0,Namibia,Luderitz,50.0,Very Unhealthy,1.0,,8.0,Good,0.0,Good,50.0,L4,130.39634565,0.104085072,L4
6457.0,Romania,Lugoj,42.0,Good,1.0,Good,42.0,Good,0.0,Good,42.0,L0,119.9597368,2.447915533,L0
6458.0,China,Luoyang,102.0,Unhealthy for Sensitive Groups,1.0,Good,18.0,Good,1.0,Good,102.0,L2,253.0173815,0.513425555,L2
6459.0,Finland,Maarianhamina,30.0,Good,1.0,Good,30.0,Good,0.0,Good,6.0,L0,81.24175685,1.120036343,L0
6460.0,Belgium,Maaseik,60.0,Moderate,1.0,Good,26.0,Good,6.0,Good,60.0,L1,151.192366,3.262576412,L1
6461.0,,Maceio,30.0,Good,1.0,Good,16.0,Good,1.0,Good,30.0,L0,67.30534734,-0.523316871,L0
6462.0,India,Lakhtar,50.0,Unhealthy,1.0,Good,34.0,Good,0.0,Good,50.0,L3,130.39634565,16.80917094,L3
6463.0,Germany,Landsberg,58.0,Moderate,1.0,,37.0,Good,1.0,Good,58.0,L1,155.9910333,6.361376708,L1
6464.0,United States of America,Larkspur,41.0,Good,1.0,Good,35.0,Good,4.0,Good,41.0,L0,95.42240607,13.80511369,L0
6465.0,Myanmar,Lashio,21.0,Good,1.0,Good,21.0,Good,1.0,Good,12.0,L0,65.59112791,11.26325589,L0
6466.0,Brazil,Lauro Muller,28.0,Good,1.0,Good,31.0,Good,1.0,Good,28.0,L0,66.50279079,0.603769333,L0
6467.0,France,Le Mee Sur Seine,65.0,Moderate,1.0,Good,28.0,Good,6.0,Good,65.0,L1,162.6701607,5.787802337,L1
6468.0,Poland,Leczna,33.0,Good,1.0,Good,33.0,Good,1.0,Good,27.0,L0,92.80683123,1.625876895,L0
6469.0,France,Lens,51.0,Moderate,1.0,Good,35.0,Good,2.0,Good,51.0,L1,125.8656384,2.990886204,L1
6470.0,Democratic Republic of the Congo,Libenge,82.0,Moderate,1.0,Good,18.0,Good,0.0,Good,82.0,L1,210.3757486,2.517831654,L1
6471.0,United States of America,Liberal,45.0,Good,1.0,Good,23.0,Good,2.0,Good,45.0,L0,114.3530917,1.592323354,L0
6472.0,Mozambique,Macia,43.0,Good,1.0,Good,18.0,Good,0.0,Good,43.0,L0,113.7936801,5.597594408,L0
6473.0,United States of America,Magna,60.0,Moderate,1.0,Good,16.0,Good,1.0,Good,60.0,L1,131.1926089,5.465610285,L1
6474.0,Botswana,Mahalapye,39.0,Good,1.0,Good,17.0,Good,0.0,Good,39.0,L0,84.20318185,5.067018326,L0
6475.0,Philippines,Mahayag,23.0,Good,1.0,,15.0,Good,0.0,Good,23.0,L0,68.65967006,3.501625876,L0
6476.0,Indonesia,Majene,43.0,Good,1.0,Good,21.0,Good,1.0,Good,43.0,L0,122.8718141,8.103712126,L0
6477.0,Kazakhstan,Makinsk,41.0,Good,1.0,Good,37.0,Good,0.0,Good,41.0,L0,98.39513296,2.51478487,L0
6478.0,Angola,Malanje,68.0,Moderate,1.0,Good,21.0,Good,1.0,Good,68.0,L1,172.5597165,10.7577617,L1
6479.0,Philippines,Malilipot,49.0,Good,1.0,Good,25.0,Good,0.0,Good,49.0,L0,130.4471925,-5.437987785,L0
6480.0,Brazil,Manacapuru,26.0,Good,1.0,Good,31.0,Good,0.0,Good,26.0,L0,76.93217602,7.08405512,L0
6481.0,Madagascar,Manakara,65.0,Moderate,1.0,Good,31.0,Good,0.0,Good,65.0,L1,147.2232273,8.041855561,L1
6482.0,United States of America,Manchester,58.0,Moderate,1.0,Good,31.0,Good,6.0,Good,58.0,L1,141.1395975,0.427167214,L1
6483.0,India,Maner,50.0,Unhealthy,1.0,Good,31.0,Unhealthy for Sensitive Groups,2.0,Good,50.0,L3,130.39634565,7.423844866,L3
6484.0,Brazil,Manhuacu,37.0,Good,1.0,Good,31.0,Good,2.0,Good,37.0,L0,104.531402,6.123954696,L0
6485.0,Côte d'Ivoire,Mankono,58.0,Moderate,1.0,,12.0,Good,0.0,Good,58.0,L1,174.9843048,8.379676236,L1
6486.0,Switzerland,Mannedorf,53.0,Moderate,1.0,Good,31.0,Good,2.0,Good,53.0,L1,135.2199427,-4.947315842,L1
6487.0,Tunisia,Manzil Bu Zalafah,53.0,Moderate,1.0,Good,53.0,Moderate,2.0,Good,42.0,L0,123.4302254,6.941230338,L0
6488.0,,Marathon,56.0,Moderate,1.0,Good,30.0,Good,1.0,Good,56.0,L1,149.0226808,-0.288255928,L1
6489.0,Thailand,Khlung,37.0,Good,1.0,Good,17.0,Good,0.0,Good,37.0,L0,110.7099579,7.626448871,L0
6490.0,Mali,Kidal,111.0,Unhealthy for Sensitive Groups,1.0,Good,20.0,Good,0.0,Good,111.0,L2,283.5801412,-5.396376069,L2
6491.0,Democratic Republic of the Congo,Kipushi,76.0,Moderate,1.0,Good,31.0,Good,1.0,Good,76.0,L1,185.9335145,17.82649483,L1
6492.0,Russian Federation,Kirishi,33.0,Good,1.0,Good,33.0,Good,1.0,Good,14.0,L0,97.07993941,-0.630699665,L0
6493.0,Russian Federation,Kirov,57.0,Moderate,1.0,Good,32.0,Good,0.0,Good,57.0,L1,154.1354562,10.94980593,L1
6494.0,Japan,Kitahiroshima,65.0,Moderate,1.0,Good,41.0,Good,4.0,Good,65.0,L1,157.2391916,5.254076901,L1
6495.0,Russian Federation,Kletnya,33.0,Good,1.0,Good,33.0,Good,0.0,Good,31.0,L0,91.31425618,-0.293333686,L0
6496.0,Russian Federation,Kochubeyevskoye,49.0,Good,1.0,Good,32.0,Good,1.0,Good,49.0,L0,137.4726557,5.125570027,L0
6497.0,Norway,Kongsvinger,33.0,Good,1.0,Good,33.0,Good,0.0,Good,11.0,L0,99.31890043,8.945627225,L0
6498.0,Turkey,Konya,64.0,Moderate,1.0,Good,36.0,Good,0.0,Good,64.0,L1,164.3355102,-3.963524004,L1
6499.0,United States of America,Roosevelt,70.0,Moderate,1.0,Good,17.0,Good,1.0,Good,70.0,L1,176.4192055,9.107944246,L1
6500.0,Germany,Rosdorf,55.0,Moderate,1.0,Good,37.0,Good,5.0,Good,55.0,L1,154.7727382,3.739107507,L1
6501.0,United States of America,Rossmoor,90.0,Moderate,1.0,Good,14.0,Good,1.0,Good,90.0,L1,217.898395,8.485220413,L1
6502.0,United States of America,Roswell,88.0,Moderate,1.0,Good,10.0,Good,1.0,Good,88.0,L1,229.3857929,7.454876787,L1
6503.0,United States of America,Rowland Heights,50.0,Unhealthy for Sensitive Groups,1.0,Good,3.0,Good,1.0,Good,50.0,L2,130.39634565,6.340655806,L2
6504.0,United States of America,Rowlett,54.0,Moderate,1.0,Good,29.0,Good,5.0,Good,54.0,L1,150.6537627,-1.765616257,L1
6505.0,Ukraine,Rozhyshche,36.0,Good,1.0,Good,35.0,Good,0.0,Good,36.0,L0,92.41954484,7.16322556,L0
6506.0,Iran (Islamic Republic of),Rudsar,47.0,Good,1.0,Good,43.0,Good,1.0,Good,47.0,L0,135.1858324,7.136359961,L0
6507.0,United Kingdom of Great Britain and Northern Ireland,Ryde,34.0,Good,1.0,Good,22.0,Good,1.0,Good,34.0,L0,94.91412756,7.111361238,L0
6508.0,India,Sadat,50.0,Unhealthy,1.0,Good,31.0,Unhealthy for Sensitive Groups,1.0,Good,50.0,L3,130.39634565,9.537981597,L3
6509.0,United States of America,Saint Ann,61.0,Moderate,1.0,Good,24.0,Good,1.0,Good,61.0,L1,171.7462773,10.32349436,L1
6510.0,France,Saint Benoit,57.0,Moderate,1.0,Good,31.0,Good,0.0,Good,57.0,L1,163.0124527,10.8303464,L1
6511.0,France,Saint Germain En Laye,80.0,Moderate,1.0,Good,18.0,Good,1.0,Good,80.0,L1,213.8228649,-3.782089237,L1
6512.0,France,Sainte Rose,39.0,Good,1.0,,25.0,Good,0.0,Good,39.0,L0,94.88412135,-9.708987219,L0
6513.0,Argentina,Salta,43.0,Good,1.0,Good,0.0,Good,1.0,Good,43.0,L0,109.4398605,12.3897368,L0
6514.0,India,Salumbar,50.0,Unhealthy,1.0,Good,35.0,Good,0.0,Good,50.0,L3,130.39634565,-2.905232573,L3
6515.0,Bulgaria,Samokov,78.0,Moderate,1.0,Good,46.0,Good,0.0,Good,78.0,L1,192.962896,-1.631216434,L1
6516.0,Italy,San Giovanni La Punta,57.0,Moderate,1.0,Good,39.0,Good,1.0,Good,57.0,L1,164.4234657,2.361928441,L1
6517.0,Mexico,San Luis Rio Colorado,50.0,Good,1.0,Good,31.0,Good,5.0,Good,50.0,L0,131.4432647,-4.469857894,L0
6518.0,Peru,San Pedro De Lloc,60.0,Moderate,1.0,Good,31.0,Good,1.0,Good,60.0,L1,127.9665195,1.892066513,L1
6519.0,Peru,Sana,64.0,Moderate,1.0,Good,11.0,Good,3.0,Good,64.0,L1,168.3935581,-0.940526721,L1
6520.0,Afghanistan,Sangin,84.0,Moderate,1.0,Good,31.0,Moderate,0.0,Good,84.0,L1,211.518426,2.633295652,L1
6521.0,Mexico,Santa Anita,53.0,Moderate,1.0,Good,16.0,Good,2.0,Good,53.0,L1,136.7507344,5.199206525,L1
6522.0,United States of America,Santa Fe,110.0,Unhealthy for Sensitive Groups,1.0,,17.0,Good,1.0,Good,110.0,L2,276.3138063,3.882308873,L2
6523.0,Brazil,Santana Do Paraiso,66.0,Moderate,1.0,Good,1.0,Good,4.0,Good,66.0,L1,178.0704642,3.629763573,L1
6524.0,Brazil,Sao Goncalo Do Sapucai,39.0,Good,1.0,Good,5.0,Good,2.0,Good,39.0,L0,113.6968778,5.089978984,L0
6525.0,,Sao Lourenco Do Sul,21.0,Good,1.0,Good,21.0,Good,0.0,Good,10.0,L0,60.33053162,7.22145899,L0
6526.0,Brazil,Sao Pedro,36.0,Good,1.0,Good,7.0,Good,2.0,Good,36.0,L0,91.60688813,11.81482173,L0
6527.0,Brazil,Sao Sebastiao Do Cai,35.0,Good,1.0,Good,14.0,Good,3.0,Good,35.0,L0,92.08662795,2.70730873,L0
6528.0,India,Ranaghat,91.0,Moderate,1.0,Good,39.0,Good,2.0,Good,91.0,L1,232.6959962,14.72444576,L1
6529.0,Argentina,Reconquista,18.0,Good,1.0,Good,31.0,Good,2.0,Good,18.0,L0,41.9756996,8.183534174,L0
6530.0,Greece,Rethimnon,72.0,Moderate,1.0,Good,41.0,Good,0.0,Good,72.0,L1,190.7892865,-2.36004227,L1
6531.0,Netherlands,Rhenen,37.0,Good,1.0,Good,24.0,Good,6.0,Good,37.0,L0,102.1004232,-2.506041278,L0
6532.0,Brazil,Riachao Do Jacuipe,33.0,Good,1.0,Good,31.0,Good,1.0,Good,33.0,L0,102.9044124,-0.886439253,L0
