Unnamed: 0,Country,City,AQI_Value,AQI_Category,CO_Value,CO_Category,Ozone_Value,Ozone_Category,NO2_Value,NO2_Category,PM25_Value,PM25_Category,SO2
11172.0,United Kingdom of Great Britain and Northern Ireland,Cwmbran,24.0,Good,1.0,Good,24.0,Good,5.0,Good,24.0,L0,5.410712338
11173.0,United States of America,Donna,101.0,Unhealthy for Sensitive Groups,1.0,Good,15.0,Good,4.0,Good,101.0,L2,-2.45075583
11174.0,Burkina Faso,Dori,67.0,Moderate,1.0,Good,21.0,Good,1.0,Good,67.0,L1,-1.284562008
11175.0,Romania,Drobeta Turnu Severin,52.0,Moderate,1.0,Good,39.0,Good,1.0,Good,52.0,L1,2.967627889
11176.0,Netherlands,Druten,38.0,Good,1.0,Good,24.0,Good,6.0,Good,38.0,L0,9.373957525
11177.0,Uzbekistan,Druzhba,65.0,Moderate,1.0,,31.0,Good,0.0,Good,65.0,L1,13.37632248
11178.0,Germany,Bitburg,56.0,Moderate,1.0,Good,39.0,Good,1.0,Good,56.0,L1,0.477823742
11179.0,Indonesia,Bitung,28.0,Good,1.0,Good,15.0,Good,0.0,Good,28.0,L0,-4.54923396
11180.0,Russian Federation,Boguchar,39.0,Good,1.0,Good,35.0,Good,0.0,Good,39.0,L0,7.878807182
11181.0,France,Bonneville,60.0,Moderate,1.0,Good,29.0,Good,2.0,Good,60.0,L1,16.87185006
11182.0,Belgium,Boortmeerbeek,65.0,Moderate,1.0,,26.0,Good,7.0,Good,65.0,L1,9.334703167
11183.0,Brazil,Borba,40.0,Good,1.0,Good,2.0,Good,0.0,Good,40.0,L0,0.05683638
11184.0,United States of America,Bridgeton,61.0,Moderate,1.0,Good,23.0,Good,1.0,Good,61.0,L1,4.2395104225
11185.0,Iran (Islamic Republic of),Omidiyeh,50.0,Unhealthy,1.0,Good,31.0,Moderate,0.0,Good,50.0,L3,7.233998102
11186.0,Netherlands,Oosterhout,38.0,Good,1.0,Good,29.0,Good,5.0,Good,38.0,L0,-0.155066068
11187.0,Belgium,Oostkamp,43.0,Good,1.0,Good,38.0,Good,2.0,Good,43.0,L0,13.47151083
11188.0,India,Orai,50.0,Unhealthy,1.0,Good,31.0,Unhealthy,1.0,Good,50.0,L3,4.850040943
11189.0,United States of America,Orlando,58.0,Moderate,1.0,Good,10.0,Good,1.0,Good,58.0,L1,0.694557407
11190.0,Norway,Oslo,39.0,Good,1.0,Good,39.0,Good,0.0,Good,14.0,L0,7.433104112
11191.0,Mexico,Oteapan,107.0,Unhealthy for Sensitive Groups,1.0,,31.0,Good,3.0,Good,107.0,L2,5.475473411
11192.0,Thailand,Pa Sang,22.0,Good,1.0,Good,22.0,Good,0.0,Good,17.0,L0,2.18503566
11193.0,Pakistan,Pabbi,50.0,Unhealthy,1.0,Good,31.0,Unhealthy,1.0,Good,50.0,L3,7.593457508
11194.0,India,Padrauna,86.0,Moderate,1.0,Good,31.0,Moderate,1.0,Good,86.0,L1,12.97239963
11195.0,Thailand,Pak Chong,45.0,Good,1.0,Good,26.0,Good,0.0,Good,45.0,L0,-7.821953199
11196.0,Guatemala,Palencia,77.0,Moderate,1.0,Good,7.0,Good,5.0,Good,77.0,L1,7.022569429
11197.0,India,Pallikonda,31.0,Good,1.0,Good,26.0,Good,0.0,Good,31.0,L0,2.348983115
11198.0,Philippines,Pandi,62.0,Moderate,1.0,Good,31.0,Good,2.0,Good,62.0,L1,0.037519837
11199.0,Greece,Panorama,88.0,Moderate,1.0,,44.0,Good,0.0,Good,88.0,L1,0.02431791
11200.0,India,Pathankot,50.0,Unhealthy,1.0,Good,31.0,Unhealthy for Sensitive Groups,0.0,Good,50.0,L3,-7.585548346
11201.0,Italy,Pavia,61.0,Moderate,1.0,Good,38.0,Good,3.0,Good,61.0,L1,-0.192090518
11202.0,Colombia,Paz De Ariporo,32.0,Good,1.0,Good,31.0,Good,1.0,Good,32.0,L0,10.25231362
11203.0,Indonesia,Pekalongan,50.0,Unhealthy for Sensitive Groups,1.0,Good,31.0,Unhealthy for Sensitive Groups,1.0,Good,50.0,L2,13.36027439
11204.0,United States of America,Pella,62.0,Moderate,1.0,Good,27.0,Good,7.0,Good,62.0,L1,4.643091188
11205.0,Indonesia,Pemangkat,39.0,Good,1.0,Good,16.0,Good,1.0,Good,39.0,L0,-3.256278609
11206.0,Spain,Penarroya Pueblonuevo,39.0,Good,1.0,Good,24.0,Good,3.0,Good,39.0,L0,7.909348861
11207.0,Mexico,Penjamo,54.0,Moderate,1.0,Good,29.0,Good,3.0,Good,54.0,L1,10.34924206
11208.0,United States of America,Perris,73.0,Moderate,1.0,Good,3.0,Good,1.0,Good,73.0,L1,10.77097335
11209.0,Thailand,Phimai,43.0,Good,1.0,Good,25.0,Good,0.0,Good,43.0,L0,-2.843627775
11210.0,Germany,Pinneberg,55.0,Moderate,1.0,Good,30.0,Good,1.0,Good,55.0,L1,-0.524393404
11211.0,Poland,Pionki,33.0,Good,1.0,Good,33.0,Good,1.0,Good,27.0,L0,12.07955629
11212.0,France,Plougastel Daoulas,51.0,Moderate,1.0,Good,16.0,Good,1.0,Good,51.0,L1,-0.446355207
11213.0,Ukraine,Pomichna,37.0,Good,1.0,Good,31.0,Good,0.0,Good,12.0,L0,6.191066828
11214.0,Venezuela (Bolivarian Republic of),Porlamar,50.0,Unhealthy for Sensitive Groups,1.0,Good,20.0,Good,1.0,Good,113.0,L2,-5.088680735
11215.0,United States of America,Port Orange,57.0,Moderate,1.0,Good,26.0,Good,1.0,Good,57.0,L1,2.298423163
11216.0,Brazil,Porto Alegre,26.0,Good,1.0,Good,17.0,Good,2.0,Good,26.0,L0,6.725752004
11217.0,Italy,Porto Tolle,71.0,Moderate,1.0,Good,46.0,Good,1.0,Good,71.0,L1,3.650170214
11218.0,France,Porto Vecchio,45.0,Good,1.0,,45.0,Good,1.0,Good,22.0,L0,6.419566605
11219.0,United States of America,Wheat Ridge,40.0,Good,1.0,Good,32.0,Good,4.0,Good,40.0,L0,-2.331025378
11220.0,,Winthrop,45.0,Good,1.0,Good,40.0,Good,1.0,Good,45.0,L0,-0.300009822
11221.0,China,Xiaoyi,50.0,Very Unhealthy,1.0,Good,3.0,Good,1.0,Moderate,50.0,L4,4.2395104225
11222.0,China,Xihua,50.0,Unhealthy,1.0,Good,31.0,Moderate,1.0,Good,50.0,L3,16.28444071
11223.0,China,Xintai,50.0,Unhealthy,1.0,Good,31.0,Moderate,1.0,Good,50.0,L3,13.89906427
11224.0,China,Yangjiang,56.0,Moderate,1.0,Good,31.0,Good,5.0,Good,56.0,L1,8.535288708
11225.0,Japan,Yao,82.0,Moderate,1.0,Good,15.0,Good,1.0,Good,82.0,L1,-2.686039693
11226.0,Netherlands,Aalten,31.0,Good,1.0,Good,31.0,Good,2.0,Good,23.0,L0,1.469010248
11227.0,United States of America,Aberdeen,39.0,Good,1.0,Good,39.0,Good,1.0,Good,27.0,L0,12.91341887
11228.0,Iran (Islamic Republic of),Abhar,72.0,Moderate,1.0,Good,46.0,Good,0.0,Good,72.0,L1,10.21734414
11229.0,Iran (Islamic Republic of),Agha Jari,109.0,Unhealthy for Sensitive Groups,1.0,Good,31.0,Unhealthy for Sensitive Groups,0.0,Good,109.0,L2,6.968190825
11230.0,Turkey,Akcaabat,34.0,Good,1.0,,31.0,Good,0.0,Good,31.0,L0,3.023165133
11231.0,Democratic Republic of the Congo,Aketi,66.0,Moderate,1.0,Good,8.0,Good,0.0,Good,66.0,L1,12.57407814
11232.0,Spain,Algete,28.0,Good,1.0,Good,17.0,Good,5.0,Good,28.0,L0,5.945707598
11233.0,Iran (Islamic Republic of),Aligudarz,68.0,Moderate,1.0,Good,31.0,Good,0.0,Good,68.0,L1,-3.787201823
11234.0,Switzerland,Allschwil,61.0,Moderate,1.0,Good,21.0,Good,5.0,Good,61.0,L1,10.57881224
11235.0,Mexico,Asuncion Nochixtlan,53.0,Moderate,1.0,Good,15.0,Good,3.0,Good,53.0,L1,-0.530217072
11236.0,Germany,Aue,64.0,Moderate,1.0,Good,39.0,Good,2.0,Good,64.0,L1,7.59844125
11237.0,Netherlands,Axel,58.0,Moderate,1.0,Good,36.0,Good,4.0,Good,58.0,L1,-4.279863944
11238.0,Mali,Bafoulabe,50.0,Unhealthy for Sensitive Groups,1.0,Good,31.0,Good,1.0,Good,113.0,L2,11.79509666
11239.0,Netherlands,Aalsmeer,38.0,Good,1.0,Good,33.0,Good,4.0,Good,38.0,L0,2.425518106
11240.0,Brazil,Aguas De Lindoia,48.0,Good,1.0,Good,7.0,Good,3.0,Good,48.0,L0,-1.746681661
11241.0,Mexico,Ahome,57.0,Moderate,1.0,Good,19.0,Good,2.0,Good,57.0,L1,2.157473835
11242.0,Libya,Ajdabiya,50.0,Unhealthy,1.0,Good,41.0,Good,0.0,Good,50.0,L3,2.115754513
11243.0,Ethiopia,Aksum,74.0,Moderate,1.0,Good,28.0,Good,0.0,Good,74.0,L1,3.771151418
11244.0,Italy,Albino,65.0,Moderate,1.0,Good,32.0,Good,2.0,Good,65.0,L1,10.39072818
11245.0,Spain,Almeria,40.0,Good,1.0,Good,26.0,Good,6.0,Good,40.0,L0,4.150713082
11246.0,United States of America,Amherst Center,60.0,Moderate,1.0,Good,22.0,Good,1.0,Good,60.0,L1,-5.254583989
11247.0,Colombia,Andalucia,56.0,Moderate,1.0,Good,31.0,Good,1.0,Good,56.0,L1,-2.348692561
11248.0,India,Annur,46.0,Good,1.0,Good,26.0,Good,0.0,Good,46.0,L0,17.58767396
11249.0,Portugal,Anta,29.0,Good,1.0,Good,29.0,Good,3.0,Good,19.0,L0,4.476943978
11250.0,,Alvarado,79.0,Moderate,1.0,Good,20.0,Good,1.0,Good,79.0,L1,8.55395057
11251.0,Nigeria,Ankpa,73.0,Moderate,1.0,Good,22.0,Good,1.0,Good,73.0,L1,4.058269303
11252.0,Colombia,Aracataca,60.0,Moderate,1.0,,7.0,Good,3.0,Good,60.0,L1,0.576943429
11253.0,United States of America,Arlington Heights,64.0,Moderate,1.0,Good,13.0,Good,1.0,Good,64.0,L1,3.193588888
11254.0,Germany,Arnstadt,55.0,Moderate,1.0,Good,36.0,Good,3.0,Good,55.0,L1,4.44163042
11255.0,United States of America,Asbury Park,35.0,Good,1.0,Good,31.0,Good,1.0,Good,35.0,L0,1.498818314
11256.0,United Kingdom of Great Britain and Northern Ireland,Ashford,38.0,Good,1.0,,31.0,Good,3.0,Good,14.0,L0,13.39233883
11257.0,Russian Federation,Aykhal,32.0,Good,1.0,Good,32.0,Good,0.0,Good,7.0,L0,0.718736029
11258.0,Indonesia,Babat,50.0,Unhealthy,1.0,Good,31.0,Unhealthy for Sensitive Groups,1.0,Good,50.0,L3,2.125821949
11259.0,Germany,Drensteinfurt,36.0,Good,1.0,Good,33.0,Good,2.0,Good,36.0,L0,7.844013799
11260.0,Ukraine,Dubno,37.0,Good,1.0,Good,34.0,Good,1.0,Good,37.0,L0,8.460012519
11261.0,France,Dumbea,24.0,Good,1.0,Good,24.0,Good,1.0,Good,17.0,L0,2.149885608
11262.0,Poland,Dzierzoniow,76.0,Moderate,1.0,Good,42.0,Good,0.0,Good,76.0,L1,0.789281887
11263.0,United States of America,East Northport,103.0,Unhealthy for Sensitive Groups,1.0,,31.0,Good,1.0,Good,103.0,L2,1.496705929
11264.0,Belgium,Eeklo,36.0,Good,1.0,,32.0,Good,3.0,Good,36.0,L0,9.903607612
11265.0,United States of America,Egypt Lake Leto,72.0,Moderate,1.0,Good,31.0,Good,1.0,Good,72.0,L1,8.14280455
11266.0,Colombia,El Bordo,39.0,Good,1.0,Good,31.0,Good,3.0,Good,39.0,L0,1.600558401
11267.0,Mexico,El Fuerte,83.0,Moderate,1.0,Good,14.0,Good,3.0,Good,83.0,L1,5.897862392
